Código UNEP-WCMC (World Conservation Monitoring Centre),codCnuc,Nome do Órgão Gestor,nomeUC,Esfera Administrativa,Categoria de Manejo,Categoria IUCN (União Internacional para a Conservação da Natureza e dos Recursos Naturais),Municípios Abrangidos,Em conformidade com o SNUC,Estados Abrangidos,nome,anoCriacao,sigla,areaHa,perimetroM,atoLegal,esferaAdmin,siglaGrupo,UF,municipios,biomaIbge,biomaCrl,coordRegional,unidOrg,codCnucOld,linkOld,nomeUCOld,siglaNomeUCOld,siglaUCOld,nomeClasseOld,grupoOld,anoCriacaoOld,atoLegalOld,"DS_HISTO10,C,254Old",nomeCoordenacaoOld
351746,0000.00.0024 ,Instituto Chico Mendes de Conservação da Biodiversidade ,ÁREA DE PROTEÇÃO AMBIENTAL MEANDROS DO ARAGUAIA ,Federal ,Área de Proteção Ambiental ,Category V ,"Nova Crixás (GO), São Miguel do Araguaia (GO), Cocalinho (MT), Novo Santo Antonio (MT), Formoso do Araguaia (TO), Sandolândia (TO) ",Sim ,"GO, MT, TO ",ÁREA DE PROTEÇÃO AMBIENTAL DOS MEANDROS DO RIO ARAGUAIA,1998,APA,359194.092192526,582685.2556,DEC S/N de 02/10/1998,Federal,US,MT/GO,"São Miguel do Araguaia, Cocalinho, Nova Crixás, Novo Santo Antônio, Sandolândia, Formoso do Araguaia.",CERRADO,CERRADO,CR10 Goiânia/GO,715,24,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/cerrado/unidades-de-conservacao-cerrado/2516-apa-meandros-do-rio-araguaia target=_blank>Clique aqui para mais informações no Portal</a>,Área de Proteção Ambiental Meandros do Rio Araguaia,APA Meandros do Rio Araguaia,APA,Área de Proteção Ambiental,US,1998,DEC S/N de 02/10/1998,"DEC/SN 02/10/1998, criação",Chapada dos Guimarães/MT (CR10)
198367,0000.00.0025 ,Instituto Chico Mendes de Conservação da Biodiversidade ,ÁREA DE PROTEÇÃO AMBIENTAL ILHAS E VÁRZEAS DO RIO PARANÁ ,Federal ,Área de Proteção Ambiental ,Category V ,"Bataiporã (MS), Eldorado (MS), Iguatemi (MS), Itaquiraí (MS), Ivinhema (MS), Japorã (MS), Jateí (MS), Mundo Novo (MS), Naviraí (MS), Nova Andradina (MS), Novo Horizonte do Sul (MS), Taquarussu (MS), Altânia (PR), Diamante do Norte (PR), Guaíra (PR), Icaraíma (PR), Ivaté (PR), Marilena (PR), Nova Londrina (PR), Porto Rico (PR), Querência do Norte (PR), Santa Cruz de Monte Castelo (PR), São Jorge do Patrocínio (PR), São Pedro do Paraná (PR), Terra Roxa (PR), Vila Alta (PR), Rosana (SP) ",Sim ,"MS, PR, SP ",ÁREA DE PROTEÇÃO AMBIENTAL DAS ILHAS E VÁRZEAS DO RIO PARANÁ,1997,APA,1005188.38519518,860270.7672,DEC S/N de 30/09/1997,Federal,US,SP/PR/MS,"Jateí, Mundo Novo, Eldorado,Taquarussu, Itaquari, Guaíra, Diamante do Norte,  Nova Andradina, Batayporã, Rosana, Terra Roxa, Altônia, Marilena, Porto Rico, Querência do Norte, Ivaté, Santa Cruz de Monte Castelo.",MATA ATLÂNTICA,MATA ATLÂNTICA,CR9 Florianópolis/SC,746,25,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/mata-atlantica/unidades-de-conservacao-mata-atlantica/2176-apa-ilhas-e-varzeas-do-rio-parana target=_blank>Clique aqui para mais informações no Portal</a>,Área de Proteção Ambiental das Ilhas e Várzeas do Rio Paraná,APA Ilhas e Várzeas do Rio Paraná,APA,Área de Proteção Ambiental,US,1997,DEC S/N de 30/09/1997,"DEC/SN 30/09/1997, criação",Florianópolis/SC (CR9)
351787,0000.00.0027 ,Instituto Chico Mendes de Conservação da Biodiversidade ,ÁREA DE PROTEÇÃO AMBIENTAL MORRO DA PEDREIRA ,Federal ,Área de Proteção Ambiental ,Category V ,"Conceição do Mato Dentro (MG), Itabira (MG), Itambé do Mato Dentro (MG), Jaboticatubas (MG), Nova União (MG), Morro do Pilar (MG), Santana do Riacho (MG), Taquaraçu de Minas (MG) ",Sim ,MG ,ÁREA DE PROTEÇÃO AMBIENTAL MORRO DA PEDREIRA,1990,APA,131770.839213841,216244.6453,DEC  98.891 de 26/01/1990,Federal,US,MG,"Morro do Pilar, Santana do Riacho, Jaboticatubas, Itambé do Mato Dentro,Taquaraçu de Minas,  Nova União, Conceição do Mato Dentro, Itabira.",CERRADO,CERRADO,CR11 Lagoa Santa/MG,733,,,,,,,,,,,
351742,0000.00.0028 ,Instituto Chico Mendes de Conservação da Biodiversidade ,ÁREA DE PROTEÇÃO AMBIENTAL DAS NASCENTES DO RIO VERMELHO ,Federal ,Área de Proteção Ambiental ,Category V ,"Damianópolis (GO), Mambaí (GO), Buritinópolis (GO), Posse (GO) ",Sim ,GO ,ÁREA DE PROTEÇÃO AMBIENTAL DAS NASCENTES DO RIO VERMELHO,2001,APA,176324.326276627,257649.9966,DEC S/N de 27/09/2001,Federal,US,BA/GO,"Posse, Mambaí, Damianópolis, Sítio d'Abadia, Jaborandi, Burtinópolis.",CERRADO,CERRADO,CR10 Goiânia/GO,716,28,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/cerrado/unidades-de-conservacao-cerrado/2774-apa-das-nascentes-do-rio-vermelho target=_blank>Clique aqui para mais informações no Portal</a>,Área de Proteção Ambiental das Nascentes do Rio Vermelho,APA Nascentes do Rio Vermelho,APA,Área de Proteção Ambiental,US,2001,DEC S/N de 27/09/2001,"DEC/SN 27/09/2001, criação",Lagoa Santa/MG (CR11)
198355,0000.00.0029 ,Instituto Chico Mendes de Conservação da Biodiversidade ,ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA IBIAPABA ,Federal ,Área de Proteção Ambiental ,Category V ,"Viçosa do Ceará (CE), Bom Princípio do Piauí (PI), Brasileira (PI), Buriti dos Lopes (PI), Cocal (PI), Conceição do Canindé (PI), Domingos Mourão (PI), Lagoa de São Francisco (PI), Piracuruca (PI), Piripiri (PI), Pedro II (PI), Chaval (CE), Granja (CE), Moraújo (CE), Tianguá (CE) ",Sim ,"CE, PI ",ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA IBIAPABA,1996,APA,1628450.081111,870763.8912,DEC S/N de 26/11/1996,Federal,US,PI/CE,"Buriti dos Lopes, Bom Princípio, Cocal, Piracuruca, Piripiri, Brasileira, Pedro II, Lagoa do S. Francisco, Conceição, Domingos Mourão, Chaval, Granja, Moraújo, Tianguá e Viçosa do Ceará.",CAATINGA,CAATINGA e CERRADO,CR5 Parnaíba/PI,687,29,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/caatinga/unidades-de-conservacao-caatinga/2111-apa-serra-da-ibiapaba target=_blank>Clique aqui para mais informações no Portal</a>,Área de Proteção Ambiental da Serra da Ibiapaba,APA Serra da Ibiapaba,APA,Área de Proteção Ambiental,US,1996,DEC S/N de 26/11/1996,"DEC/SN 26/11/1996, criação",Parnaíba/PI (CR5)
115987,0000.00.0030 ,Instituto Chico Mendes de Conservação da Biodiversidade ,ÁREA DE RELEVANTE INTERESSE ECOLÓGICA VASSUNUNGA ,Federal ,Área de Relevante Interesse Ecológico ,Category IV ,Santa Rita do Passa Quatro (SP) ,Sim ,SP ,ÁREA DE RELEVANTE INTERESSE ECOLÓGICO BURITI DE VASSUNUNGA,1990,ARIE,150.97546663334,4916.7088,DEC  99.276/1990,Federal,US,SP,Santa Rita do Passa Quatro.,MATA ATLÂNTICA,MATA ATLÂNTICA,CR11 Lagoa Santa/MG,905,30,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/mata-atlantica/unidades-de-conservacao-mata-atlantica/2164-arie-buriti-de-vassununga target=_blank>Clique aqui para mais informações no Portal</a>,Área de Relevante Interesse Ecológico Buriti Vassununga,ARIE Buriti Vassununga,ARIE,Área de Relevante Interesse Ecológico,US,1990,DEC  99.276/1990,"DEC 99.276/1990, criação",Lagoa Santa/MG (CR11)
10086,0000.00.0031 ,Instituto Chico Mendes de Conservação da Biodiversidade ,ÁREA DE RELEVANTE INTERESSE ECOLÓGICA CAPETINGA/TAQUARA ,Federal ,Área de Relevante Interesse Ecológico ,Category IV ,Brasília (DF) ,Sim ,DF ,ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CAPETINGA – TAQUARA,1985,ARIE,2057.22601884877,29434.509,DEC  91.303 de 03/06/1985,Federal,US,DF,Brasília.,CERRADO,CERRADO,CR10 Goiânia/GO,700,31,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/cerrado/unidades-de-conservacao-cerrado/2061-arie-capetingataquara target=_blank>Clique aqui para mais informações no Portal</a>,Área de Relevante Interesse Ecológico Capetinga/Taquara,ARIE Capetinga/Taquara,ARIE,Área de Relevante Interesse Ecológico,US,1985,DEC  91.303 de 03/06/1985,"DEC 91.303 de 03/06/1985, criação",Lagoa Santa/MG (CR11)
351729,0000.00.0032 ,Instituto Chico Mendes de Conservação da Biodiversidade ,ÁREA DE RELEVANTE INTERESSE ECOLÓGICA PÉ-DE-GIGANTE ,Federal ,Área de Relevante Interesse Ecológico ,Category IV ,Santa Rita do Passa Quatro (SP) ,Sim ,SP ,ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE,1990,ARIE,1199.05348772788,14682.9152,DEC  99.275 de 06/06/1990,Federal,US,SP,Santa Rita do Passa Quatro.,CERRADO,CERRADO,CR8 Rio de Janeiro/RJ,909,32,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/mata-atlantica/unidades-de-conservacao-mata-atlantica/2162-arie-cerrado-pe-de-gigante target=_blank>Clique aqui para mais informações no Portal</a>,Área de Relevante Interesse Ecológico Cerrado Pé-de-Gigante,ARIE Cerrado Pé-de-Gigante,ARIE,Área de Relevante Interesse Ecológico,US,1990,DEC  99.275 de 06/06/1990,"DEC 99.275 de 06/06/1990, criação",Rio de Janeiro/RJ (CR8)
,0000.00.0033,,,,,,,,,,,,,,,,,,,,,,,33,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/caatinga/unidades-de-conservacao-caatinga/2114-arie-cocorobo target=_blank>Clique aqui para mais informações no Portal</a>,Área de Relevante Interesse Ecológico Corobobó,ARIE Corobobó,ARIE,Área de Relevante Interesse Ecológico,US,1984,RES CONAMA 005 de 05/06/1984,"RES 005 de 05/06/1984, criação",Cabedelo/PB (CR6)
351724,0000.00.0034 ,Instituto Chico Mendes de Conservação da Biodiversidade ,MONUMENTO NATURAL DAS ILHAS CAGARRAS ,Federal ,Monumento Natural ,Category III ,Niterói (RJ) ,Sim ,RJ ,MONUMENTO NATURAL DO ARQUIPÉLAGO DAS ILHAS CAGARRAS,2010,MONA,105.93270900909,10279.9997,LEI 12.229 de 13/04/2010,Federal,PI,RJ,Rio de Janeiro.,MARINHO COSTEIRO,MARINHO COSTEIRO,CR8 Rio de Janeiro/RJ,840,34,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/marinho/unidades-de-conservacao-marinho/2258-mona-das-ilhas-cagarras target=_blank>Clique aqui para mais informações no Portal</a>,Monumento Natural Arquipélago das Ilhas Cagarras,MONA Arquipélago das Ilhas Cagarras,MN,Monumento Natural,PI,2010,LEI 12.229 de 13/04/2010,"LEI 12.229 de 13/04/2010, criação",Rio de Janeiro/RJ (CR8)
115907,0000.00.0035 ,Instituto Chico Mendes de Conservação da Biodiversidade ,ÁREA DE RELEVANTE INTERESSE ECOLÓGICA FLORESTA DA CICUTA ,Federal ,Área de Relevante Interesse Ecológico ,Category IV ,"Volta Redonda (RJ), Barra Mansa (RJ) ",Sim ,RJ ,ÁREA DE RELEVANTE INTERESSE ECOLÓGICO FLORESTA DA CICUTA,1985,ARIE,125.14105284129,5218.9719,DEC  90.792 de 09/01/1985,Federal,US,RJ,"Barra Mansa, Volta Redonda.",MATA ATLÂNTICA,MATA ATLÂNTICA,CR8 Rio de Janeiro/RJ,836,35,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/mata-atlantica/unidades-de-conservacao-mata-atlantica/2161-arie-floresta-da-cicuta target=_blank>Clique aqui para mais informações no Portal</a>,Área de Relevante Interesse Ecológico Floresta da Cicuta,ARIE Floresta da Cicuta,ARIE,Área de Relevante Interesse Ecológico,US,1985,DEC  90.792 de 09/01/1985,Resolução Conama nº 005 de 05 de junho de 1984  e Dec nº 90.792 de 09 de janeiro de 1985,Rio de Janeiro/RJ (CR8)
351720,0000.00.0036 ,Instituto Chico Mendes de Conservação da Biodiversidade ,ÁREA DE RELEVANTE INTERESSE ECOLÓGICA ILHA AMEIXAL ,Federal ,Área de Relevante Interesse Ecológico ,Category IV ,Peruíbe (SP) ,Sim ,SP ,ÁREA DE RELEVANTE INTERESSE ECOLÓGICO ILHA DO AMEIXAL,1984,ARIE,358.8880431815,9220.4958,DEC  91.889 de 05/11/1985,Federal,US,SP,Peruíbe.,MATA ATLÂNTICA,MATA ATLÂNTICA,CR8 Rio de Janeiro/RJ,906,36,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/marinho/unidades-de-conservacao-marinho/2247-arie-ilha-do-ameixal target=_blank>Clique aqui para mais informações no Portal</a>,Área de Relevante Interesse Ecológico Ilha do Ameixal,ARIE Ilha do Ameixal,ARIE,Área de Relevante Interesse Ecológico,US,1984,DEC  91.889 de 05/11/1985,"DEC 91.889 de 05/11/1985, criação",Rio de Janeiro/RJ (CR8)
351721,0000.00.0037 ,Instituto Chico Mendes de Conservação da Biodiversidade ,ÁREA DE RELEVANTE INTERESSE ECOLÓGICO ILHAS QUEIMADA GRANDE E QUEIMADA PEQUENA ,Federal ,Área de Relevante Interesse Ecológico ,Category IV ,Peruíbe (SP) ,Sim ,SP ,ÁREA DE RELEVANTE INTERESSE ECOLÓGICO ILHAS DA QUEIMADA PEQUENA E QUEIMADA GRANDE,1985,ARIE,65.1748599869,7093.5787,DEC  91.887 de 05/11/1985,Federal,US,SP,Peruíbe.,MARINHO COSTEIRO,MARINHO COSTEIRO,CR8 Rio de Janeiro/RJ,910,37,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/marinho/unidades-de-conservacao-marinho/2248-arie-ilhas-da-queimada-pequena-e-queimada-grande target=_blank>Clique aqui para mais informações no Portal</a>,Área de Relevante Interesse Ecológico Ilha Queimada Grande e Queimada Pequena,ARIE Ilha Queimada Grande e Queimada Pequena,ARIE,Área de Relevante Interesse Ecológico,US,1985,DEC  91.887 de 05/11/1985,"DEC 91.887 de 05/11/1985, criação",Rio de Janeiro/RJ (CR8)
33831,0000.00.0038 ,Instituto Chico Mendes de Conservação da Biodiversidade ,ÁREA DE RELEVANTE INTERESSE ECOLÓGICA JAVARI BURITI ,Federal ,Área de Relevante Interesse Ecológico ,Category IV ,Santo Antônio do Içá (AM) ,Sim ,AM ,ÁREA DE RELEVANTE INTERESSE ECOLÓGICO JAVARÍ-BURITI,1985,ARIE,13177.1193455233,73094.4549,DEC  91.886 de 05/11/1985,Federal,US,AM,Santo Antônio do Içá.,AMAZÔNIA,AMAZÔNIA,CR2 Manaus/AM,628,38,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/amazonia/unidades-de-conservacao-amazonia/1906-arie-javari-buriti target=_blank>Clique aqui para mais informações no Portal</a>,Área de Relevante Interesse Ecológico Javari Buriti,ARIE Javari Buriti,ARIE,Área de Relevante Interesse Ecológico,US,1985,DEC  91.886 de 05/11/1985,"DEC 91.886 de 05/11/1985, criação",Manaus/AM (CR2)
10821,0000.00.0039 ,Instituto Chico Mendes de Conservação da Biodiversidade ,ÁREA DE RELEVANTE INTERESSE ECOLÓGICA MANGUEZAIS DA FOZ DO RIO MAMANGUAPE ,Federal ,Área de Relevante Interesse Ecológico ,Category IV ,"Marcação (PB), Rio Tinto (PB) ",Sim ,PB ,ÁREA DE RELEVANTE INTERESSE ECOLÓGICO MANGUEZAIS DA FOZ DO RIO MAMANGUAPE,1985,ARIE,5769.54031588685,42875.6979,DEC  91.890 de 05/11/1985,Federal,US,PB,"Rio Tinto, Marcação.",MATA ATLÂNTICA,MATA ATLÂNTICA e MARINHO COSTEIRO,CR6 Cabedelo/PB,801,39,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/marinho/unidades-de-conservacao-marinho/2249-arie-manguezais-da-foz-do-rio-mamanguape target=_blank>Clique aqui para mais informações no Portal</a>,Área de Relevante Interesse Ecológico Manguesais da Foz do Rio Mamanguape,ARIE Manguesais da Foz do Rio Mamanguape,ARIE,Área de Relevante Interesse Ecológico,US,1985,DEC  91.890 de 05/11/1985,"DEC 91.890 de 05/11/1985, criação",Cabedelo/PB (CR6)
115976,0000.00.0040 ,Instituto Chico Mendes de Conservação da Biodiversidade ,ÁREA DE RELEVANTE INTERESSE ECOLÓGICA MATA DE SANTA GENEBRA ,Federal ,Área de Relevante Interesse Ecológico ,Category IV ,"Campinas (SP), Paulínia (SP) ",Sim ,SP ,ÁREA DE RELEVANTE INTERESSE ECOLÓGICO DA MATA DE SANTA GENEBRA,1985,ARIE,241.55363831376,8497.5532,DEC  91.885 de 05/11/1985,Federal,US,SP,Campinas.,MATA ATLÂNTICA,MATA ATLÂNTICA,CR8 Rio de Janeiro/RJ,907,40,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/mata-atlantica/unidades-de-conservacao-mata-atlantica/2062-arie-mata-de-santa-genebra target=_blank>Clique aqui para mais informações no Portal</a>,Área de Relevante Interesse Ecológico Mata de Santa Genebra,ARIE Mata de Santa Genebra,ARIE,Área de Relevante Interesse Ecológico,US,1985,DEC  91.885 de 05/11/1985,"DEC 91.885 de 05/11/1985, criação",Rio de Janeiro/RJ (CR8)
115977,0000.00.0041 ,Instituto Chico Mendes de Conservação da Biodiversidade ,ÁREA DE RELEVANTE INTERESSE ECOLÓGICA MATÃO DE COSMÓPOLIS ,Federal ,Área de Relevante Interesse Ecológico ,Category IV ,"Artur Nogueira (SP), Cosmópolis (SP) ",Sim ,SP ,ÁREA DE RELEVANTE INTERESSE ECOLÓGICO MATÃO DE COSMÓPOLIS,1985,ARIE,173.08944559445,8189.1301,DEC  90.791 de 09/01/1985,Federal,US,SP,"Cosmópolis, Artur Nogueira.",MATA ATLÂNTICA,MATA ATLÂNTICA,CR8 Rio de Janeiro/RJ,908,41,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/mata-atlantica/unidades-de-conservacao-mata-atlantica/2063-arie-matao-de-cosmopolis target=_blank>Clique aqui para mais informações no Portal</a>,Área de Relevante Interesse Ecológico Matão de Cosmópolis,ARIE Matão de Cosmópolis,ARIE,Área de Relevante Interesse Ecológico,US,1985,DEC  90.791 de 09/01/1985,"DEC 90.791 de 09/01/1985, criação",Rio de Janeiro/RJ (CR8)
,0000.00.0042,,,,,,,,,,,,,,,,,,,,,,,42,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/pampa/unidades-de-conservacao-pampa/2234-arie-pontal-dos-latinos-e-pontal-do-santiago target=_blank>Clique aqui para mais informações no Portal</a>,Área de Relevante Interesse Ecológico Pontal dos Latinos e Pontal do Santiago,ARIE Pontal dos Latinos e Pontal do Santiago,ARIE,Área de Relevante Interesse Ecológico,US,1984,RES CONAMA 005 de 05/06/1984,"RES 005 de 05/06/1984, criação",Florianópolis/SC (CR9)
67692,0000.00.0043 ,Instituto Chico Mendes de Conservação da Biodiversidade ,ÁREA DE RELEVANTE INTERESSE ECOLÓGICA PROJETO DINÂMICA BIOLÓGICA DE FRAGMENTOS FLORESTAIS ,Federal ,Área de Relevante Interesse Ecológico ,Category IV ,"Manaus (AM), Rio Preto da Eva (AM) ",Sim ,AM ,ÁREA DE RELEVANTE INTERESSE ECOLÓGICO PROJETO DINÂMICA BIOLÓGICA DE FRAGMENTOS FLORESTAIS,1985,ARIE,3180.05389176099,69438.5085,DEC  91.884 de 05/11/1985,Federal,US,AM,"Rio Preto da Eva, Manaus.",AMAZÔNIA,AMAZÔNIA,CR2 Manaus/AM,629,43,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/amazonia/unidades-de-conservacao-amazonia/1907-arie-projeto-dinamica-biologica-de-fragmentos-florestais target=_blank>Clique aqui para mais informações no Portal</a>,Área de Relevante Interesse Ecológico Projeto Dinâmica Biológica de Fragmentos Florestais,ARIE Projeto Dinâmica Biológica de Fragmentos Florestais,ARIE,Área de Relevante Interesse Ecológico,US,1985,DEC  91.884 de 05/11/1985,"DEC 91.884 de 05/11/1985, criação",Manaus/AM (CR2)
351750,0000.00.0044 ,Instituto Chico Mendes de Conservação da Biodiversidade ,ÁREA DE RELEVANTE INTERESSE ECOLÓGICA SERINGAL NOVA ESPERANÇA ,Federal ,Área de Relevante Interesse Ecológico ,Category IV ,Epitaciolândia (AC) ,Sim ,AC ,ÁREA DE RELEVANTE INTERESSE ECOLÓGICO SERINGAL NOVA ESPERANÇA,1999,ARIE,2573.98214747997,22323.4062,DEC S/N de 20/08/1999,Federal,US,AC,"Epitaciolândia, Xapuri.",AMAZÔNIA,AMAZÔNIA,CR1 Porto Velho/RO,611,44,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/amazonia/unidades-de-conservacao-amazonia/1908-arie-seringal-nova-esperanca target=_blank>Clique aqui para mais informações no Portal</a>,Área de Relevante Interesse Ecológico Seringal Nova Esperança,ARIE Seringal Nova Esperança,ARIE,Área de Relevante Interesse Ecológico,US,1999,DEC S/N de 20/08/1999,"DEC/SN 20/08/1999, criação",Porto Velho/RO (CR1)
115878,0000.00.0045 ,Instituto Chico Mendes de Conservação da Biodiversidade ,ÁREA DE RELEVANTE INTERESSE ECOLÓGICA SERRA DA ABELHA ,Federal ,Área de Relevante Interesse Ecológico ,Category IV ,Vitor Meireles (SC) ,Sim ,SC ,ÁREA DE RELEVANTE INTERESSE ECOLÓGICO SERRA DA ABELHA,1990,ARIE,5016.60403318764,41982.9449,DEC S/N de 28/05/1996,Federal,US,SC,"Vitor Meireles, Santa Terezinha.",MATA ATLÂNTICA,MATA ATLÂNTICA,CR9 Florianópolis/SC,888,45,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/mata-atlantica/unidades-de-conservacao-mata-atlantica/2163-arie-serra-das-abelhas-rio-da-prata target=_blank>Clique aqui para mais informações no Portal</a>,Área de Relevante Interesse Ecológico Serra da Abelha,ARIE Serra das Abelhas - Rio da Prata,ARIE,Área de Relevante Interesse Ecológico,US,1990,DEC S/N de 28/05/1996,"DEC/SN 28/05/1996, criação",Florianópolis/SC (CR9)
,0000.00.0046,,,,,,,,,,,,,,,,,,,,,,,46,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/caatinga/unidades-de-conservacao-caatinga/2115-arie-vale-dos-dinossauros target=_blank>Clique aqui para mais informações no Portal</a>,Área de Relevante Interesse Ecológico Vale dos Dinossauros,ARIE Vale dos Dinossauros,ARIE,Área de Relevante Interesse Ecológico,US,1984,RES CONAMA 17 de 18/12/1984,"RES 17 de 18/12/1984, criação",Cabedelo/PB (CR6)
351711,0000.00.0047 ,Instituto Chico Mendes de Conservação da Biodiversidade ,ESTAÇÃO ECOLÓGICA DA TERRA DO MEIO ,Federal ,Estação Ecológica ,Category Ia ,"Altamira (PA), São Félix do Xingu (PA) ",Sim ,PA ,ESTAÇÃO ECOLÓGICA DA TERRA DO MEIO,2005,ESEC,3373174.6758105,1419204.2874,DEC S/N de 17/02/2005,Federal,PI,PA,"Altamira, São Félix do Xingu.",AMAZÔNIA,AMAZÔNIA,CR3 Santarém/PA,756,47,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/amazonia/unidades-de-conservacao-amazonia/1909-esec-da-terra-do-meio target=_blank>Clique aqui para mais informações no Portal</a>,NGI ICMBIO TERRA DO MEIO,NGI ICMBIO TERRA DO MEIO,NUC,Estação Ecológica,PI,2005,DEC S/N de 17/02/2005,"DEC/SN 17/02/2005, criação",Santarém/PA (CR3)
10846,0000.00.0048 ,Instituto Chico Mendes de Conservação da Biodiversidade ,ESTAÇÃO ECOLÓGICA DE AIUABA ,Federal ,Estação Ecológica ,Category Ia ,Aiuaba (CE) ,Sim ,CE ,ESTAÇÃO ECOLÓGICA DE AIUABA,2001,ESEC,11746.7834838466,73869.1482,"DEC S/N, de 06/02/2001",Federal,PI,CE,Aiuaba.,CAATINGA,CAATINGA,CR6 Cabedelo/PB,689,48,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/caatinga/unidades-de-conservacao-caatinga/2116-esec-de-aiuaba target=_blank>Clique aqui para mais informações no Portal</a>,Estação Ecológica de Aiuaba,ESEC de Aiuaba,ESEC,Estação Ecológica,PI,2001,"DEC S/N, de 06/02/2001","DEC/SN 06/02/2001, criação",Cabedelo/PB (CR6)
