codCnuc,nomeUC,duplicate,cat,esfera,idEnWikiData,enNameWiki,enWikiPage,idPtWikiData,ptNameWiki,ptWikiPage,lastVerification
0000.35.2720,RPPN SITIO KON TIKI,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,NA
0000.35.2795,RPPN RESERVA DO DADINHO,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,NA
0000.35.2839,PARQUE ESTADUAL NASCENTES DO PARANAPANEMA,,Parque,Estadual,Q18481027,Nascentes do Paranapanema State Park,https://en.wikipedia.org/wiki/Nascentes_do_Paranapanema_State_Park,Q18481027,Parque Estadual Nascentes do Paranapanema,https://pt.wikipedia.org/wiki/Parque_Estadual_Nascentes_do_Paranapanema,18011
0000.35.2843,ARIE ZONA DE VIDA SILVESTRE DA APA DA ILHA COMPRIDA,,Área de Relevante Interesse Ecológico,Estadual,,,,,,,18011
0000.35.2867,PARQUE ESTADUAL DAS FONTES DO IPIRANGA,,Parque,Estadual,Q5465184,Fontes do Ipiranga Biological Reserve,https://en.wikipedia.org/wiki/Fontes_do_Ipiranga_Biological_Reserve,Q10344993,Parque Estadual das Fontes do Ipiranga,https://pt.wikipedia.org/wiki/Parque_Estadual_das_Fontes_do_Ipiranga,18011
0000.35.2875,RPPN SITIO MANACA,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,NA
0000.35.2935,ESTAçãO ECOLóGICA DE ASSIS,,Estação Ecológica,Estadual,,,,,,,18011
0000.35.2936,ESTAçãO ECOLóGICA DE ANGATUBA,,Estação Ecológica,Estadual,Q25248361,Angatuba Ecological Station,https://en.wikipedia.org/wiki/Angatuba_Ecological_Station,Q18475298,Estação Ecológica Angatuba,https://pt.wikipedia.org/wiki/Esta%C3%A7%C3%A3o_Ecol%C3%B3gica_Angatuba,18011
0000.35.2937,FLORESTA ESTADUAL DE ASSIS,,Floresta,Estadual,,,,,,,18011
0000.35.3387,RPPN BOTUJURU-SERRA DO ITAPETY,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,NA
0000.35.3418,RPPN SERRINHA,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,18011
0000.35.3419,RPPN VALE VERDEJANTE,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,NA
0000.35.3420,RPPN RESERVA HINAYANA,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,NA
0000.35.3422,RPPN SANTA RITA DE CASSIA,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,18011
0000.35.3423,RPPN RESERVA DO JACU,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,18011
0000.35.3424,RPPN PEDRA DA MINA,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,18011
0000.35.3425,RPPN MARINA DO CONDE,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,18011
0000.35.3435,RPPN SãO ELIAS,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,18011
0000.35.3646,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TRÁPAGA,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,NA
0000.35.3656,PARQUE ESTADUAL ÁGUAS DA BILLINGS,,Parque,Estadual,,,,,,,18011
0000.35.3730,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL GIGANTE DO ITAGUARÉ,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,NA
0000.35.3731,ÁREA DE RELEVANTE INTERESSE ECOLóGICO DA PEDRA BRANCA,,Área de Relevante Interesse Ecológico,Estadual,,,,,,,18011
0000.35.3737,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PORTO DO IFÉ,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,18011
0000.35.3740,FLORESTA ESTADUAL DO NOROESTE PAULISTA,,Floresta,Estadual,,,,,,,18011
0000.35.3742,ÁREA DE PROTEÇÃO AMBIENTAL HARAS SÃO BERNARDO,,Área de Proteção Ambiental,Estadual,,,,,,,18011
0000.35.3789,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DOS MURIQUIS,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,NA
0000.41.0495,FLORESTA ESTADUAL DE SANTANA,,Floresta,Estadual,,,,,,,18011
0000.41.0496,ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL GUARAQUEÇABA,,Área de Proteção Ambiental,Estadual,,,,,,,18011
0000.41.0497,ESTAÇÃO ECOLÓGICA DO GUARAGUAÇU,,Estação Ecológica,Estadual,,,,,,,18011
0000.41.0498,ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL DA ESCARPA DEVONIANA,,Área de Proteção Ambiental,Estadual,,,,Q28680560,Área de Proteção Ambiental da Escarpa Devoniana,https://pt.wikipedia.org/wiki/%C3%81rea_de_Prote%C3%A7%C3%A3o_Ambiental_da_Escarpa_Devoniana,18011
0000.41.0499,PARQUE ESTADUAL DO CERRADO,,Parque,Estadual,Q10345067,Cerrado State Park,https://en.wikipedia.org/wiki/Cerrado_State_Park,Q10345067,Parque Estadual do Cerrado,https://pt.wikipedia.org/wiki/Parque_Estadual_do_Cerrado,18011
0000.41.0500,ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL DE GUARATUBA,,Área de Proteção Ambiental,Estadual,Q28220838,Guaratuba Environmental Protection Area,https://en.wikipedia.org/wiki/Guaratuba_Environmental_Protection_Area,,,,18011
0000.41.0501,ÁREA DE PROTEÇÃO AMBIENTAL DO IRAÍ,,Área de Proteção Ambiental,Estadual,,,,Q10395965,Área de Proteção Ambiental do Iraí,https://pt.wikipedia.org/wiki/%C3%81rea_de_Prote%C3%A7%C3%A3o_Ambiental_do_Ira%C3%AD,18011
0000.41.0502,ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL DO PIRAQUARA,,Área de Proteção Ambiental,Estadual,,,,,,,18011
0000.41.0504,PARQUE ESTADUAL DE IBIPORÃ,,Parque,Estadual,Q28221419,Ibiporã State Park,https://en.wikipedia.org/wiki/Ibipor%C3%A3_State_Park,,,,18011
0000.41.0505,PARQUE ESTADUAL DO RIO GUARANI,,Parque,Estadual,,,,,,,18011
0000.41.0506,ÁREA DE PROTEÇÃO AMBIENTAL DO RIO VERDE,,Área de Proteção Ambiental,Estadual,,,,,,,18011
0000.41.0511,PARQUE ESTADUAL DO LAGO AZUL,,Parque,Estadual,,,,Q10344998,Parque Estadual Lago Azul,https://pt.wikipedia.org/wiki/Parque_Estadual_Lago_Azul,18011
0000.41.0512,PARQUE ESTADUAL DO RIO DA ONÇA,,Parque,Estadual,Q28220825,Rio da Onça State Park,https://en.wikipedia.org/wiki/Rio_da_On%C3%A7a_State_Park,,,,18011
0000.41.0513,PARQUE ESTADUAL DE CAMPINHOS,,Parque,Estadual,Q10345050,Campinhos State Park,https://en.wikipedia.org/wiki/Campinhos_State_Park,Q10345050,Parque Estadual de Campinhos,https://pt.wikipedia.org/wiki/Parque_Estadual_de_Campinhos,18011
0000.41.0514,PARQUE ESTADUAL DO BOGUAÇU,,Parque,Estadual,Q10345065,Boguaçu State Park,https://en.wikipedia.org/wiki/Bogua%C3%A7u_State_Park,Q10345065,Parque Estadual do Boguaçu,https://pt.wikipedia.org/wiki/Parque_Estadual_do_Bogua%C3%A7u,18011
0000.41.0515,ESTAÇÃO ECOLÓGICA RIO DOS TOUROS,,Estação Ecológica,Estadual,,,,,,,18011
0000.41.0516,ESTAÇÃO ECOLÓGICA FERNANDES PINHEIRO,,Estação Ecológica,Estadual,,,,,,,18011
0000.41.0517,FLORESTA ESTADUAL CÓRREGO DA BIQUINHA,,Floresta,Estadual,,,,,,,18011
0000.41.0518,PARQUE ESTADUAL DO PAU-OCO,,Parque,Estadual,Q20059211,Pau Oco State Park,https://en.wikipedia.org/wiki/Pau_Oco_State_Park,Q20059211,Parque Estadual do Pau-Oco,https://pt.wikipedia.org/wiki/Parque_Estadual_do_Pau-Oco,18011
0000.41.0519,PARQUE ESTADUAL MATA SÃO FRANCISCO,,Parque,Estadual,,,,,,,18011
0000.41.0520,FLORESTA ESTADUAL METROPOLITANA,,Floresta,Estadual,,,,,,,18011
0000.41.0521,FLORESTA ESTADUAL DO PALMITO,,Floresta,Estadual,,,,,,,18011
0000.41.0522,PARQUE ESTADUAL DE IBICATU,,Parque,Estadual,,,,,,,18011
0000.41.0523,ESTAÇÃO ECOLÓGICA DO CAUIÁ,,Estação Ecológica,Estadual,,,,,,,18011
0000.41.0524,PARQUE ESTADUAL ROBERTO RIBAS LANGE,,Parque,Estadual,Q28220817,Roberto Ribas Lange State Park,https://en.wikipedia.org/wiki/Roberto_Ribas_Lange_State_Park,,,,18011
0000.41.0525,PARQUE ESTADUAL DO PENHASCO VERDE,,Parque,Estadual,,,,Q10345087,Parque Estadual do Penhasco Verde,https://pt.wikipedia.org/wiki/Parque_Estadual_do_Penhasco_Verde,18011
0000.41.0526,ÁREA DE PROTEÇÃO AMBIENTAL DO PASSAUNA,,Área de Proteção Ambiental,Estadual,,,,,,,18011
0000.41.0527,PARQUE ESTADUAL DA MATA DO GODOY,,Parque,Estadual,,,,Q10327252,Mata dos Godoy,https://pt.wikipedia.org/wiki/Mata_dos_Godoy,18011
0000.41.0528,ESTAÇÃO ECOLÓGICA DA ILHA DO MEL,,Estação Ecológica,Estadual,Q27044856,Ilha do Mel Ecological Station,https://en.wikipedia.org/wiki/Ilha_do_Mel_Ecological_Station,,,,18011
0000.41.0529,PARQUE ESTADUAL DA ILHA DO MEL,,Parque,Estadual,Q26961017,Ilha do Mel State Park,https://en.wikipedia.org/wiki/Ilha_do_Mel_State_Park,Q26961017,Parque Estadual da Ilha do Mel,https://pt.wikipedia.org/wiki/Parque_Estadual_da_Ilha_do_Mel,18011
0000.41.0530,PARQUE ESTADUAL PROFESSOR JOSÉ WACCHOWICZ,,Parque,Estadual,,,,,,,18011
0000.41.0531,PARQUE ESTADUAL SERRA DA BAITACA,,Parque,Estadual,Q25418808,Serra da Baitaca State Park,https://en.wikipedia.org/wiki/Serra_da_Baitaca_State_Park,Q25418808,Parque Estadual Serra da Baitaca,https://pt.wikipedia.org/wiki/Parque_Estadual_Serra_da_Baitaca,18011
0000.41.0532,PARQUE ESTADUAL PICO PARANÁ,,Parque,Estadual,,,,,,,18011
0000.41.0533,REFÚGIO DE VIDA SILVESTRE DO PINHÃO.,,Refúgio de Vida Silvestre,Estadual,,,,,,,18011
0000.41.0534,PARQUE ESTADUAL DO CAXAMBU,,Parque,Estadual,,,,Q18481043,Parque Estadual de Caxambu,https://pt.wikipedia.org/wiki/Parque_Estadual_de_Caxambu,18011
0000.41.0538,FLORESTA ESTADUAL DO PASSA DOIS,,Floresta,Estadual,,,,,,,18011
0000.41.0539,RESERVA BIOLÓGICA SÃO CAMILO,,Reserva Biológica,Estadual,,,,Q7665414,Reserva Biológica São Camilo,https://pt.wikipedia.org/wiki/Reserva_Biol%C3%B3gica_S%C3%A3o_Camilo,18011
0000.41.0540,PARQUE ESTADUAL DO PICO MARUMBI,,Parque,Estadual,Q10345011,Pico do Marumbi State Park,https://en.wikipedia.org/wiki/Pico_do_Marumbi_State_Park,,,,18011
0000.41.0541,PARQUE ESTADUAL DA GRACIOSA,,Parque,Estadual,Q10344994,Graciosa State Park,https://en.wikipedia.org/wiki/Graciosa_State_Park,,,,18011
0000.41.0542,ÁREA DE RELEVANTE INTERESSE ECOLÓGICO DA CABEÇA DO CACHORRO,,Área de Relevante Interesse Ecológico,Estadual,,,,,,,NA
0000.41.0543,ÁREA DE RELEVANTE INTERESSE ECOLÓGICO DO BURITI,,Área de Relevante Interesse Ecológico,Estadual,,,,,,,18011
0000.41.0544,ÁREA DE RELEVANTE INTERESSE ECOLÓGICO DA SERRA DO TIGRE,,Área de Relevante Interesse Ecológico,Estadual,,,,,,,18011
0000.41.0545,ÁREA DE RELEVANTE INTERESSE ECOLÓGICO DE SÃO DOMINGOS,,Área de Relevante Interesse Ecológico,Estadual,,,,,,,18011
0000.41.0546,PARQUE ESTADUAL DAS LAURÁCEAS,,Parque,Estadual,,,,Q20059208,Parque Estadual das Lauráceas,https://pt.wikipedia.org/wiki/Parque_Estadual_das_Laur%C3%A1ceas,18011
0000.41.0547,PARQUE ESTADUAL JOÃO PAULO II,,Parque,Estadual,,,,,,,18011
0000.41.0548,ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL DA SERRA DA ESPERANÇA,,Área de Proteção Ambiental,Estadual,,,,,,,18011
0000.41.0549,PARQUE ESTADUAL DO GUARTELÁ,,Parque,Estadual,Q10345072,Guartelá State Park,https://en.wikipedia.org/wiki/Guartel%C3%A1_State_Park,Q10345072,Parque Estadual do Guartelá,https://pt.wikipedia.org/wiki/Parque_Estadual_do_Guartel%C3%A1,18011
0000.41.0550,PARQUE ESTADUAL DE VILA VELHA,,Parque,Estadual,Q10345061,Vila Velha State Park,https://en.wikipedia.org/wiki/Vila_Velha_State_Park,Q10345061,Parque Estadual de Vila Velha,https://pt.wikipedia.org/wiki/Parque_Estadual_de_Vila_Velha,18011
0000.41.0552,PARQUE ESTADUAL DE PALMAS,,Parque,Estadual,,,,Q18481053,Parque Estadual de Palmas,https://pt.wikipedia.org/wiki/Parque_Estadual_de_Palmas,18011
0000.41.0658,ÁREA DE PROTEÇÃO AMBIENTAL DO PEQUENO,,Área de Proteção Ambiental,Estadual,,,,,,,18011
0000.41.1576,PARQUE ESTADUAL VALE DO CóDO,,Parque,Estadual,,,,Q10345092,Parque Estadual do Vale do Codó,https://pt.wikipedia.org/wiki/Parque_Estadual_do_Vale_do_Cod%C3%B3,18011
0000.41.1577,MONUMENTO NATURAL GRUTA DA LANCINHA,,Monumento Natural,Estadual,,,,Q10292057,Gruta da Lancinha,https://pt.wikipedia.org/wiki/Gruta_da_Lancinha,18011
0000.41.2259,PARQUE ESTADUAL DE SANTA CLARA,,Parque,Estadual,,,,,,,18011
0000.41.2260,PARQUE ESTADUAL DA SERRA DA ESPERANÇA,,Parque,Estadual,,,,,,,18011
0000.41.3047,ESTAçãO ECOLóGICA DO CAIUá,,Estação Ecológica,Estadual,Q28220795,Caiuá Ecological Station,https://en.wikipedia.org/wiki/Caiu%C3%A1_Ecological_Station,,,,18011
0000.41.3183,PARQUE ESTADUAL DE AMAPORÃ,,Parque,Estadual,,,,Q20059209,Parque Estadual de Amaporã,https://pt.wikipedia.org/wiki/Parque_Estadual_de_Amapor%C3%A3,18011
0000.41.3333,RESERVA BIOLóGICA ESTADUAL DA BIODIVERSIDADE COP9 MOP4,,Reserva Biológica,Estadual,,,,,,,NA
0000.41.3334,PARQUE ESTADUAL VITóRIO PIASSA,,Parque,Estadual,,,,,,,18011
0000.42.0780,PARQUE ESTADUAL DA SERRA FURADA,,Parque,Estadual,Q1534595,Serra Furada State Park,https://en.wikipedia.org/wiki/Serra_Furada_State_Park,Q1534595,Parque Estadual da Serra Furada,https://pt.wikipedia.org/wiki/Parque_Estadual_da_Serra_Furada,18011
0000.42.0781,RESERVA BIOLÓGICA ESTADUAL DO AGUAÍ,,Reserva Biológica,Estadual,,,,,,,18011
0000.42.0786,PARQUE ESTADUAL DA SERRA DO TABULEIRO,,Parque,Estadual,Q10345046,Serra do Tabuleiro State Park,https://en.wikipedia.org/wiki/Serra_do_Tabuleiro_State_Park,Q10345046,Parque Estadual da Serra do Tabuleiro,https://pt.wikipedia.org/wiki/Parque_Estadual_da_Serra_do_Tabuleiro,18011
0000.42.0787,PARQUE ESTADUAL RIO CANOAS,,Parque,Estadual,,,,Q10345013,Parque Estadual Rio Canoas,https://pt.wikipedia.org/wiki/Parque_Estadual_Rio_Canoas,18011
0000.42.0788,PARQUE ESTADUAL DAS ARAUCÁRIAS,,Parque,Estadual,,,,Q10344985,Parque Estadual Bosque das Araucárias,https://pt.wikipedia.org/wiki/Parque_Estadual_Bosque_das_Arauc%C3%A1rias,18011
0000.42.0789,PARQUE ESTADUAL FRITZ PLAUMANN,,Parque,Estadual,Q10344992,Fritz Plaumann State Park,https://en.wikipedia.org/wiki/Fritz_Plaumann_State_Park,Q10344992,Parque Estadual Fritz Plaumann,https://pt.wikipedia.org/wiki/Parque_Estadual_Fritz_Plaumann,18011
0000.42.0791,PARQUE ESTADUAL ACARAI,,Parque,Estadual,Q10345063,Acaraí State Park,https://en.wikipedia.org/wiki/Acara%C3%AD_State_Park,Q10345063,Parque Estadual do Acaraí,https://pt.wikipedia.org/wiki/Parque_Estadual_do_Acara%C3%AD,18011
0000.42.1830,RESERVA BIOLOGICA ESTADUAL DO SASSAFRAS,,Reserva Biológica,Estadual,,,,,,,NA
0000.42.1844,PARQUE ESTADUAL DO RIO VERMELHO,,Parque,Estadual,Q10345090,Rio Vermelho State Park,https://en.wikipedia.org/wiki/Rio_Vermelho_State_Park,Q10345090,Parque Estadual do Rio Vermelho,https://pt.wikipedia.org/wiki/Parque_Estadual_do_Rio_Vermelho,18011
0000.42.2876,RESERVA PARTICULAR DO PATRIMONIO NATURAL ESTADUAL RIO DA PRATA BUGIU,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,NA
0000.42.3210,RESERVA PARTICULAR DO PATRIMôNIO NATURAL ESTADUAL PEDRA BRANCA,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,18011
0000.42.3211,RESERVA PARTICULAR DO PATRIMONIO NATURAL ESTADUAL DAS CASCATAS,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,18011
0000.43.1018,PARQUE ESTADUAL DO TURVO,,Parque,Estadual,Q2053974,Turvo State Park,https://en.wikipedia.org/wiki/Turvo_State_Park,Q2053974,Parque Estadual do Turvo,https://pt.wikipedia.org/wiki/Parque_Estadual_do_Turvo,18011
0000.43.1019,PARQUE ESTADUAL DE ESPIGãO ALTO,,Parque,Estadual,Q10345113,Espigão Alto State Park,https://en.wikipedia.org/wiki/Espig%C3%A3o_Alto_State_Park,Q10345113,Parque Florestal Estadual Espigão Alto,https://pt.wikipedia.org/wiki/Parque_Florestal_Estadual_Espig%C3%A3o_Alto,18011
0000.43.1020,PARQUE ESTADUAL DO ESPINILHO,,Parque,Estadual,,,,Q10345070,Parque Estadual do Espinilho,https://pt.wikipedia.org/wiki/Parque_Estadual_do_Espinilho,18011
0000.43.1863,PARQUE ESTADUAL DE ITAPEVA,,Parque,Estadual,Q10345054,Itapeva State Park,https://en.wikipedia.org/wiki/Itapeva_State_Park,Q10345054,Parque Estadual de Itapeva,https://pt.wikipedia.org/wiki/Parque_Estadual_de_Itapeva,18011
0000.43.1987,ÁREA DE PROTEçãO AMBIENTAL ESTADUAL DELTA DO JACUí,,Área de Proteção Ambiental,Estadual,,,,Q10395933,Área de Proteção Ambiental Delta do Jacuí,https://pt.wikipedia.org/wiki/%C3%81rea_de_Prote%C3%A7%C3%A3o_Ambiental_Delta_do_Jacu%C3%AD,18011
0000.43.1988,ÁREA DE PROTEÇÃO AMBIENTAL DO BANHADO GRANDE,,Área de Proteção Ambiental,Estadual,,,,Q10395963,Área de Proteção Ambiental do Banhado Grande,https://pt.wikipedia.org/wiki/%C3%81rea_de_Prote%C3%A7%C3%A3o_Ambiental_do_Banhado_Grande,18011
0000.43.1993,RESERVA BIOLóGICA DO MATO GRANDE,,Reserva Biológica,Estadual,,,,Q10359648,Reserva Biológica do Mato Grande,https://pt.wikipedia.org/wiki/Reserva_Biol%C3%B3gica_do_Mato_Grande,18011
0000.43.1994,PARQUE ESTADUAL DE ITAPUã,,Parque,Estadual,Q3364011,Itapuã State Park,https://en.wikipedia.org/wiki/Itapu%C3%A3_State_Park,Q3364011,Parque Estadual de Itapuã,https://pt.wikipedia.org/wiki/Parque_Estadual_de_Itapu%C3%A3,18011
0000.43.1995,ESTAçãO ECOLóGICA ESTADUAL ARATINGA,,Estação Ecológica,Estadual,,,,Q10275696,Estação Ecológica Estadual Aratinga,https://pt.wikipedia.org/wiki/Esta%C3%A7%C3%A3o_Ecol%C3%B3gica_Estadual_Aratinga,18011
0000.43.1996,ÁREA DE PROTEçãO AMBIENTAL ROTA DO SOL,,Área de Proteção Ambiental,Estadual,,,,Q10395944,Área de Proteção Ambiental Rota do Sol,https://pt.wikipedia.org/wiki/%C3%81rea_de_Prote%C3%A7%C3%A3o_Ambiental_Rota_do_Sol,18011
0000.43.2000,PARQUE ESTADUAL DO DELTA DO JACUí,,Parque,Estadual,Q4855648,Banhados do Delta Biological Reserve,https://en.wikipedia.org/wiki/Banhados_do_Delta_Biological_Reserve,,,,18011
0000.43.2001,PARQUE ESTADUAL DO IBITIRIá,,Parque,Estadual,,,,Q10345075,Parque Estadual do Ibitiriá,https://pt.wikipedia.org/wiki/Parque_Estadual_do_Ibitiri%C3%A1,18011
0000.43.2002,PARQUE ESTADUAL DO PAPAGAIO-CHARãO,,Parque,Estadual,,,,Q10345084,Parque Estadual do Papagaio-Charão,https://pt.wikipedia.org/wiki/Parque_Estadual_do_Papagaio-Char%C3%A3o,18011
0000.43.2003,PARQUE ESTADUAL DO PODOCARPUS,,Parque,Estadual,,,,Q10345086,Parque Estadual do Podocarpus,https://pt.wikipedia.org/wiki/Parque_Estadual_do_Podocarpus,18011
0000.43.2004,PARQUE ESTADUAL QUARTA COLôNIA,,Parque,Estadual,Q10345032,Quarta Colônia State Park,https://en.wikipedia.org/wiki/Quarta_Col%C3%B4nia_State_Park,Q10345032,Parque Estadual da Quarta Colônia,https://pt.wikipedia.org/wiki/Parque_Estadual_da_Quarta_Col%C3%B4nia,18011
0000.43.2005,PARQUE ESTADUAL DO TAINHAS,,Parque,Estadual,,,,Q10345093,Parque Estadual do Tainhas,https://pt.wikipedia.org/wiki/Parque_Estadual_do_Tainhas,18011
0000.43.2006,REFúGIO DE VIDA SILVESTRE BANHADO DOS PACHECOS,,Refúgio de Vida Silvestre,Estadual,,,,Q806560,Refúgio de Vida Silvestre Banhado dos Pachecos,https://pt.wikipedia.org/wiki/Ref%C3%BAgio_de_Vida_Silvestre_Banhado_dos_Pachecos,18011
0000.43.2007,RESERVA BIOLóGICA DO IBIRAPUITã,,Reserva Biológica,Estadual,Q10359637,Ibirapuitã Biological Reserve,https://en.wikipedia.org/wiki/Ibirapuit%C3%A3_Biological_Reserve,Q5984073,Reserva Biológica do Ibirapuitã,https://pt.wikipedia.org/wiki/Reserva_Biol%C3%B3gica_do_Ibirapuit%C3%A3,18011
0000.43.2008,RESERVA BIOLóGICA ESTADUAL MATA PALUDOSA,,Reserva Biológica,Estadual,Q10359625,Mata Paludosa Biological Reserve,https://en.wikipedia.org/wiki/Mata_Paludosa_Biological_Reserve,Q10359625,Reserva Biológica Estadual Mata Paludosa,https://pt.wikipedia.org/wiki/Reserva_Biol%C3%B3gica_Estadual_Mata_Paludosa,18011
0000.43.2009,RESERVA BIOLóGICA DO SãO DONATO,,Reserva Biológica,Estadual,Q7665444,São Donato Biological Reserve,https://en.wikipedia.org/wiki/S%C3%A3o_Donato_Biological_Reserve,Q7665444,Reserva Biológica do São Donato,https://pt.wikipedia.org/wiki/Reserva_Biol%C3%B3gica_do_S%C3%A3o_Donato,18011
0000.43.2010,RESERVA BIOLóGICA DA SERRA GERAL,,Reserva Biológica,Estadual,,,,Q10359634,Reserva Biológica da Serra Geral,https://pt.wikipedia.org/wiki/Reserva_Biol%C3%B3gica_da_Serra_Geral,18011
0000.43.3514,REFúGIO DE VIDA SILVESTRE BANHADO DO MAçARICO,,Refúgio de Vida Silvestre,Estadual,,,,,,,NA
0000.43.3736,PARQUE ESTADUAL DO CAMAQUã,,Parque,Estadual,Q10345066,Camaquã State Park,https://en.wikipedia.org/wiki/Camaqu%C3%A3_State_Park,Q10345066,Parque Estadual do Camaquã,https://pt.wikipedia.org/wiki/Parque_Estadual_do_Camaqu%C3%A3,18011
0000.43.3753,RESERVA PARTICULAR DO PATRIMôNIO NATURAL ESTADUAL BARBA,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,18011
0000.43.3754,RESERVA PARTICULAR DO PATRIMôNIO NATURAL MO'ã,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,NA
0000.43.3776,RESERVA PARTICULAR DO PATRIMôNIO NATURAL BOA VISTA,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,18011
0000.43.3799,RESERVA BIOLóGICA DO IBICUí MIRIM,,Reserva Biológica,Estadual,,,,,,,18011
0000.50.0419,PARQUE ESTADUAL DO PROSA,,Parque,Estadual,,,,Q10345089,Parque Estadual do Prosa,https://pt.wikipedia.org/wiki/Parque_Estadual_do_Prosa,18011
0000.50.0420,PARQUE ESTADUAL DAS VÁRZEAS DO RIO IVINHEMA,,Parque,Estadual,Q10345049,Rio Ivinhema State Park,https://en.wikipedia.org/wiki/Rio_Ivinhema_State_Park,Q10345049,Parque Estadual das Várzeas do Rio Ivinhema,https://pt.wikipedia.org/wiki/Parque_Estadual_das_V%C3%A1rzeas_do_Rio_Ivinhema,18011
0000.50.0421,PARQUE ESTADUAL DAS NASCENTES DO RIO TAQUARI,,Parque,Estadual,Q28003559,Nascentes do Rio Taquari State Park,https://en.wikipedia.org/wiki/Nascentes_do_Rio_Taquari_State_Park,,,,18011
0000.50.0422,PARQUE ESTADUAL MATAS DO SEGREDO,,Parque,Estadual,Q10345003,Matas do Segredo State Park,https://en.wikipedia.org/wiki/Matas_do_Segredo_State_Park,Q10345003,Parque Estadual Mata do Segredo,https://pt.wikipedia.org/wiki/Parque_Estadual_Mata_do_Segredo,18011
0000.50.0423,PARQUE ESTADUAL DO PANTANAL DO RIO NEGRO,,Parque,Estadual,,,,Q10345082,Parque Estadual do Pantanal do Rio Negro,https://pt.wikipedia.org/wiki/Parque_Estadual_do_Pantanal_do_Rio_Negro,18011
0000.50.0430,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ECOLÓGICA VALE DO BUGIO,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,18011
0000.50.1515,MONUMENTO NATURAL DA GRUTA DO LAGO AZUL,,Monumento Natural,Estadual,,,,,,,18011
0000.50.1571,MONUMENTO NATURAL DO RIO FORMOSO,,Monumento Natural,Estadual,,,,,,,18011
0000.50.1578,ÁREA DE PROTEÇÃO AMBIENTAL RIO CÊNICO ROTAS MONÇOEIRAS,,Área de Proteção Ambiental,Estadual,,,,,,,18011
0000.50.1579,ÁREA DE PROTEÇÃO AMBIENTAL ESTRADA PARQUE DE PIRAPUTANGA,,Área de Proteção Ambiental,Estadual,,,,,,,18011
0000.50.1663,RESERVA PARTICULAR DO PATRIMôNIO NATURAL DUAS PEDRAS,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,18011
0000.50.1665,RESERVA PARTICULAR DO PATRIMôNIO NATURAL XODó DO Vô RUY,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,NA
0000.50.1980,RESERVA PARTICULAR DO PATRIMôNIO NATURAL FAZENDA SãO PEDRO,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,18011
0000.50.1981,RESERVA PARTICULAR DO PATRIMôNIO NATURAL FAZENDA SANTO ANTôNIO- LOTE 1 C,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,18011
0000.50.1982,RESERVA PARTICULAR DO PATRIMôNIO NATURAL CARA DA ONçA,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,18011
0000.50.2066,RESERVA PARTICULAR DO PATRIMôNIO NATURAL CABECEIRA DA LAGOA,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,18011
0000.50.2327,RESERVA PARTICULAR DO PATRIMôNIO NATURAL VALE DO SOL II,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,18011
0000.50.2356,RESERVA PARTICULAR DO PATRIMôNIO NATURAL RANCHO TUCANO,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,18011
